Indicateurs: Clé;Indicateurs: Description;Indicateurs: Unité;Indicateurs: Source;Indicateurs: Date de mise à jour;Indicateurs: Commentaire;Indicateurs: Méthodologie;Indicateurs: Nom complet;Date;Fréquence;Milieu: Clé;Milieu: Code;Milieu: Nom;Sexe: Clé;Sexe: Code;Sexe: Nom;Régions: Clé;Régions: ISO;Régions: Nom;Faits: Valeur
28013379;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'acquisition de logement ou meilleur condition de vie;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;14;TN-14;Gouvernorat de Manouba;0
28013379;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'acquisition de logement ou meilleur condition de vie;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;15;TN-21;Gouvernorat de Nabeul;2
28013379;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'acquisition de logement ou meilleur condition de vie;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;15;TN-21;Gouvernorat de Nabeul;0
28013379;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'acquisition de logement ou meilleur condition de vie;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;15;TN-21;Gouvernorat de Nabeul;5
28013379;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'acquisition de logement ou meilleur condition de vie;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;15;TN-21;Gouvernorat de Nabeul;1
28013379;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'acquisition de logement ou meilleur condition de vie;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;13;TN-13;Gouvernorat de Ben Arous;17
28013379;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'acquisition de logement ou meilleur condition de vie;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;13;TN-13;Gouvernorat de Ben Arous;1
28013379;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'acquisition de logement ou meilleur condition de vie;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;13;TN-13;Gouvernorat de Ben Arous;1
28013379;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'acquisition de logement ou meilleur condition de vie;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;13;TN-13;Gouvernorat de Ben Arous;0
28013379;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'acquisition de logement ou meilleur condition de vie;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;14;TN-14;Gouvernorat de Manouba;2
28013379;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'acquisition de logement ou meilleur condition de vie;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;14;TN-14;Gouvernorat de Manouba;1
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;11;TN-11;Gouvernorat de Tunis;207
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;11;TN-11;Gouvernorat de Tunis;511
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;12;TN-12;Gouvernorat de L'Ariana;54
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;12;TN-12;Gouvernorat de L'Ariana;144
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;12;TN-12;Gouvernorat de L'Ariana;8
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;12;TN-12;Gouvernorat de L'Ariana;20
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;63;TN-73;Gouvernorat de Kébili;18
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;63;TN-73;Gouvernorat de Kébili;13
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;62;TN-72;Gouvernorat de Tozeur;28
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;62;TN-72;Gouvernorat de Tozeur;34
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;62;TN-72;Gouvernorat de Tozeur;2
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;62;TN-72;Gouvernorat de Tozeur;3
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;63;TN-73;Gouvernorat de Kébili;44
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;63;TN-73;Gouvernorat de Kébili;46
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;53;TN-83;Gouvernorat de Tataouine;5
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;53;TN-83;Gouvernorat de Tataouine;10
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;61;TN-71;Gouvernorat de Gafsa;39
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;61;TN-71;Gouvernorat de Gafsa;79
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;61;TN-71;Gouvernorat de Gafsa;4
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;61;TN-71;Gouvernorat de Gafsa;8
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;52;TN-82;Gouvernorat de Medenine;174
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;52;TN-82;Gouvernorat de Medenine;232
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;52;TN-82;Gouvernorat de Medenine;11
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;52;TN-82;Gouvernorat de Medenine;19
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;53;TN-83;Gouvernorat de Tataouine;12
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;53;TN-83;Gouvernorat de Tataouine;65
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;43;TN-43;Gouvernorat de Sidi Bouzid;14
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;43;TN-43;Gouvernorat de Sidi Bouzid;17
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;51;TN-81;Gouvernorat de Gabès;141
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;51;TN-81;Gouvernorat de Gabès;167
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;51;TN-81;Gouvernorat de Gabès;25
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;51;TN-81;Gouvernorat de Gabès;22
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;42;TN-42;Gouvernorat de Kasserine;39
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;42;TN-42;Gouvernorat de Kasserine;43
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;42;TN-42;Gouvernorat de Kasserine;13
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;42;TN-42;Gouvernorat de Kasserine;10
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;43;TN-43;Gouvernorat de Sidi Bouzid;5
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;43;TN-43;Gouvernorat de Sidi Bouzid;21
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;34;TN-61;Gouvernorat de Sfax;32
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;34;TN-61;Gouvernorat de Sfax;31
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;41;TN-41;Gouvernorat de Kairouan;30
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;41;TN-41;Gouvernorat de Kairouan;81
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;41;TN-41;Gouvernorat de Kairouan;10
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;41;TN-41;Gouvernorat de Kairouan;25
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;33;TN-53;Gouvernorat de Mahdia;54
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;33;TN-53;Gouvernorat de Mahdia;77
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;33;TN-53;Gouvernorat de Mahdia;48
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;33;TN-53;Gouvernorat de Mahdia;11
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;34;TN-61;Gouvernorat de Sfax;50
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;34;TN-61;Gouvernorat de Sfax;136
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;31;TN-51;Gouvernorat de Sousse;182
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;31;TN-51;Gouvernorat de Sousse;320
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;31;TN-51;Gouvernorat de Sousse;18
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;31;TN-51;Gouvernorat de Sousse;21
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;32;TN-52;Gouvernorat de Monastir;165
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;32;TN-52;Gouvernorat de Monastir;213
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;23;TN-33;Gouvernorat du Kef;11
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;23;TN-33;Gouvernorat du Kef;24
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;24;TN-34;Gouvernorat de Siliana;16
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;24;TN-34;Gouvernorat de Siliana;37
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;24;TN-34;Gouvernorat de Siliana;11
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;24;TN-34;Gouvernorat de Siliana;16
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;22;TN-32;Gouvernorat de Jendouba;68
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;22;TN-32;Gouvernorat de Jendouba;96
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;22;TN-32;Gouvernorat de Jendouba;36
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;22;TN-32;Gouvernorat de Jendouba;74
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;23;TN-33;Gouvernorat du Kef;61
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;23;TN-33;Gouvernorat du Kef;102
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;17;TN-23;Gouvernorat de Bizerte;21
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;17;TN-23;Gouvernorat de Bizerte;31
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;21;TN-31;Gouvernorat de Bèja;42
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;21;TN-31;Gouvernorat de Bèja;70
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;21;TN-31;Gouvernorat de Bèja;7
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;21;TN-31;Gouvernorat de Bèja;19
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;16;TN-22;Gouvernorat de Zaghouan;7
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;16;TN-22;Gouvernorat de Zaghouan;11
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;16;TN-22;Gouvernorat de Zaghouan;5
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;16;TN-22;Gouvernorat de Zaghouan;9
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;17;TN-23;Gouvernorat de Bizerte;198
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;17;TN-23;Gouvernorat de Bizerte;262
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;14;TN-14;Gouvernorat de Manouba;4
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;14;TN-14;Gouvernorat de Manouba;10
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;15;TN-21;Gouvernorat de Nabeul;177
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;15;TN-21;Gouvernorat de Nabeul;279
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;15;TN-21;Gouvernorat de Nabeul;36
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;15;TN-21;Gouvernorat de Nabeul;61
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;13;TN-13;Gouvernorat de Ben Arous;181
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;13;TN-13;Gouvernorat de Ben Arous;390
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;13;TN-13;Gouvernorat de Ben Arous;9
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;13;TN-13;Gouvernorat de Ben Arous;19
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;14;TN-14;Gouvernorat de Manouba;49
28013389;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour le mariage;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;14;TN-14;Gouvernorat de Manouba;108
28013369;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'emploi;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;11;TN-11;Gouvernorat de Tunis;2761
28013369;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'emploi;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;11;TN-11;Gouvernorat de Tunis;558
28013369;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'emploi;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;12;TN-12;Gouvernorat de L'Ariana;923
28013369;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'emploi;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;12;TN-12;Gouvernorat de L'Ariana;205
28013369;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'emploi;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;12;TN-12;Gouvernorat de L'Ariana;102
28013369;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'emploi;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;12;TN-12;Gouvernorat de L'Ariana;14
